;text;queja;;;
221;Acceso desde las dársenas al aparcabicis de la estación de Bus. Con clave de acceso y giratoria para solo salir con… https://t.co/j4M0OokLnH;0;;;
222;Esperanza Aguirre ha dimitido, pero no hay nada por lo que se le haya imputado o juzgado. Judicialmente está limpia salvo lo del carril bus;0;;;
223;yo estoy acostumbrada ya a ir desde la parada del bus hasta el portal con las llaves en las manos xddddddddddd;0;;;
224;Sabes las abuelas más parlanchinas de todo tu pueblo? Pues la tengo detrás en el bus;0;;;
225;Que asco es viajar en bus;0;;;
226;"@NereaStarkk Ella ha vivido en la calle aplicate un poco de tu ""no conoces todos tus casos""";;;;
"Y por cierto es muy sno… https://t.co/niKUkFQDTU""";0;;;;
227;#salimoshoy ;;;;
Fotografía original de @reyesechava;;;;;
···;;;;;
Vitoria Gasteiz/ Álava; Araba / País Vasco Euskadi/ España.;;;;
"Ca… https://t.co/XJYLbwrZx7""";0;;;;
228;@MonicaZero5 No si de eso no tienes.. saliendo con esa cara a la calle;0;;;
229;MI VIDA EN CLASE EN LA CALLE EN CASA EN TODOS LADOS https://t.co/srSuIoun3s;0;;;
230;"Ha sido decir ""sabéis q BTS está nominado en los BBMAS"" y me han dicho que me calle lmao";0;;;
231;"""Esa poesía Q calla y dice tanto, poesía de calle Q no sigue las normas de lo supuestamente correcto.""#frases… https://t.co/vYvngxUfKG";0;;;
232;Por la calle del desengaño esta mañana yo pasé con alegría otra vez,por la calle del desengaño la malegria emborraché con un vasito de jerez;0;;;
233;<U+26EA><U+FE0F><ed><U+00A0><U+00BD><ed><U+00BA><U+008B>¿Sabes que hace solo 50 años podías subir en tren a Estibaliz? https://t.co/2sz3G6iGtr;0;;;
234;"¿Cuántos obreros no afiliados a ningún sindicato -la mayoría- saldrán hoy a la calle con alguna de las organizaciones ""obreras""?";0;;;
235;Los comerciantes de Gorbea se vuelcan con La Semana de la Madre https://t.co/r1LKb7Kslk;0;;;
236;[Grupo 9-16, Ronda 5] [Calle B] @curlpuigcerda Moxó 9 - Harrikada @Leche_Lacturale 4 #SPCC17 https://t.co/VELPXPEhlY;0;;;
237;#Euskadi Calcinados tres nuevos contenedores en la calle Zorrozgoiti de Bilbao https://t.co/SnVIoXf9gt https://t.co/4seRYObsrG;0;;;
238;[Grupo 1-8, Ronda 4] [Calle B] Harrikada @VitalFundazioa  12 - @Hielopisuerga Joven 3 #SPCC17 https://t.co/jOevSzTjk2;0;;;
239;[Grupo 9-16, Ronda 4] [Calle B] @curlpuigcerda Diví 11 - @BCNCurlingClub New Houses 4 #SPCC17 https://t.co/zyAI6JHWrO;0;;;
240;#Euskadi Calcinados tres nuevos contenedores en la calle Zorrozgoiti de Bilbao https://t.co/TBrOkxHf7b;0;;;
241;parcela de hierbas muy altas en calle Rio Barrundia por lo menos podían cortar el perímetro    Espacio pÃºblico  /… https://t.co/S4Lvy9tyMk;0;;;
242;[Grupo B, Ronda 3] [Calle B] @curlpuigcerda Moxó 4 - @Hielopisuerga Crianza 5 #SPCC17 https://t.co/EZLZQbqQes;0;;;
243;Me comentan que 3 partidos seguidos en los que Casemiro debería irse a la calle..;0;;;
244;@ensanro @agarzon mientras haya fútbol todo va bien quitad el fútbol ya veréis como la gente sale a la calle;0;;;
245;[Grupo A, Ronda 3] [Calle B] @curlpuigcerda Campos 13 - Harrikada Kirolaraba 3 #SPCC17 https://t.co/WRKJvkgpFA;0;;;
246;".@nonbait =éste, con un poco de #adiestramiento de @madelen_8  ... para ""prevenir"" cuando vuelvan de casa  @araski https://t.co/F5034hFGBf";0;;;
247;[Grupo B, Ronda 2] [Calle B] @BCNCurlingClub MaMeMiMo! 7 - @BCNCurlingClub Dragons 4 #SPCC17 https://t.co/DXX6uXc6Bf;0;;;
248;[Grupo A, Ronda 2] [Calle B] @Txuricurling Mutilak 7 - Leones de Donosti @LeonCurling @Txuricurling 2 #SPCC17 https://t.co/UXU28gkF6R;0;;;
249;@GeralMateoMus Calle* recién me di cuenta Jajajajjajajajaja;0;;;
250;Ya estamos en la calle. Hoy en #cuecalahorra presentándonos a un público increíble. Ha sido un placer. #vodka #… https://t.co/Czl6lioX2F;0;;;
251;[Grupo B, Ronda 1] [Calle B] @Txuricurling Neskak 9 - @curlpuigcerda Divi 4 #SPCC17 https://t.co/SngacveCGv;0;;;
252;Solicito el acondicionamiento de la parcela vacía en la Calle Clara Campoamor, aunque sea plantar hierba. Está des… https://t.co/9mwk5LvUKS;0;;;
253;[Grupo A, Ronda 1] [Calle B] @BCNCurlingClub New Houses 16 - Harrikada Lacturale 0 #SPCC17 https://t.co/za7Dz4rj0K;0;;;
254;Gracias @ALSA_Autobuses  por dejarme tirado en la calle por 4ª vez en lo que va de curso.;0;;;
255;¿porqué siempre que veis a los gemelos por la calle teneis que hacer un video? ¿No podeis ir saludarles darles un abrazo, pero sin video?;0;;;
256;Cuando sales a la calle y no hay nadie, está todo vacío...;0;;;
257;Como me gusta ver blusas por la calle #sannnnnpru;0;;;
258;No es normal tener mas frío en la cama que en la calle... Si fuera hace putos -3° <ed><U+00A0><U+00BD><ed><U+00B8><U+009F><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>;0;;;
259;A ver en mi garaje se está caliente en comparación con la calle... Gasteiz, te pasas;0;;;
260;El contenedor gris de basuras de la calle Florida 75 está estropeado . La palanca para abrir con el pie se ha roto… https://t.co/EJyatCLepm;0;;;
261;@hoolsmadriz1980 Y sin embargo estos orangutanes fascistas están  puestos en la calle ya;0;;;
262;#Euskadi Compañías vascas llevarán a todos los Distritos de Bilbao el mayor circuito de Euskadi de artes de calle https://t.co/QukLSZ5KLw;0;;;
263;@CooLifeGame Eso es de @RouzXIII no jodas jjajajaj sino que puto mieddo o de la que es fan que vive en tu calle esa… https://t.co/aKDgQz3r9t;0;;;
264;#NowPlaying Salgo a la Calle (Bonus Track) de Boikot <U+266B> https://t.co/E6wB7jIp9z;0;;;
265;En la calle Cadena y Eleta, solo hay dos contenedores que van cambiando diariamente, de tal forma que cuando bajas… https://t.co/ZS199R4sKG;0;;;
266;@lasmananaskiss En la calle voy mirando siempre para atrás porque pone que me sigue gente y yo no veo a nadie(estos del Twitter mienten!).;0;;;
267;Si hay algo que no soporto en esta vida es ver como 1 hombre maltrata a una mujer, me da igual si es en casa ó como lo he visto, en la calle;0;;;
268;Hola, soy CARLITOS!! Encantado de conocerte!!;;;;
"Fui rescatado de la calle con un absceso y una infección importante.… https://t.co/tIjF68Oz7Y""";0;;;;
269;Hola,Quería informar de que en el contenedor gris de la esquina de la calle Hortaleza con Anglo-Vasco aparecen con… https://t.co/3tU0KfUVGT;0;;;
270;@DNMRULES Corre en bolas por la calle, mira los baños de un restaurante pakistaní, cómete los huevos del nido de una paloma. De nada.;0;;;
271;Las plataformas de #crowdfunding #inmobiliario aterrizan en España https://t.co/70BoH7Yxwy;0;;;
272;@EuroLeague denuncia por favor!!!! Árbitros a la calle para toda la vida https://t.co/vo4VXXLtEp;0;;;
273;@jdsbaskonista @AroAzulgrana @diegocruzva y supongamos que no sigue Sito, si la alternativa es traer a Randojic o B… https://t.co/YldNIxqJXb;0;;;
274;Mi última compra, la Jordan Trainer 1. Una multiusos perfecta para ir al gimnasio o para calzar por la calle. Gran… https://t.co/Aig5VhQOkW;0;;;
275;@kiaenzona Así no se puede.... esos árbitros a la puta calle;0;;;
276;Todos los portales del edificio de la Calle Bremen están ya abiertos https://t.co/FdgEERJtHw;0;;;
277;Este jueves cambiamos de hora/escenario,nos vamos con @MicroAbierto7 @SiberiaFM a la calle.San Prudencio <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>.Toma tu… https://t.co/LvkzOugFhz;0;;;
278;Este jueves cambiamos de hora/escenario,nos vamos con @MicroAbierto7 @SiberiaFM a la calle.San Prudencio <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>.Toma tu… https://t.co/OClMQAvKEE;0;;;
279;@e_ndr Doy fe de los monos para ir a la calle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9>;0;;;
280;C/ Hondarribia 5 . Obra de remodelación lonja con vallas que ocupan espacio de la calle y sin licencia de obra vis… https://t.co/bcK0mvGqKT;0;;;
281;Alokabide ya habita todos los portales del edificio de la Calle Bremen https://t.co/FdgEERJtHw;0;;;
282;“La palabra en la calle: Versos que saben a Gloria” en la #OSIAraba <U+27A1>https://t.co/5cTJ1owyHR #GloriaFuertes https://t.co/uLa6oOreH9;0;;;
283;@Arancha_97 Casi no lo contamos pero hemos ganado esta batalla la mosca ahora es problema de la calle;0;;;
284;@vitoriagasteiz App Buzón ciudadano me da error. Quería trasladar incidencia de rótulo de calle girado en Salburua,… https://t.co/sXlS498Gxj;0;;;
285;En la calle Mar Tirreno sólo hay paso de peatones al comienzo y fin de la misma, convendría colocar un tercero int… https://t.co/bkDSYe28yi;0;;;
286;Puede usted y otr@s ciudadan@s escoger una calle, esquina, autopista de su preferencia y plantarse en ella?;0;;;
287;@gasteizhoy Se sigue produciendo este timo en vitoria, a mi se me ha acercado ese señor esta mañana por la calle go… https://t.co/Tl3D1NvrZ5;0;;;
288;En la esquina de la calle Telesforo Aranzadi con la calle plaza Barandiaran, junto a los contenedores, en la calza… https://t.co/LD2kVvWdF7;0;;;
289;Hola,Mi problema reside en que todas las mañanas, sobre las 07:00, conduzco por la calle Luis Heintz dirección Pla… https://t.co/Y3ciO8HRRR;0;;;
290;Tomamos nota de su solicitud y la estudiaremos para futuras sustituciones de farolas en esta calle en concreto y e… https://t.co/GS5gG7lRMa;0;;;
291;Munipas registrando un coche en la calle Iliada https://t.co/M6Rq5xpuCK;0;;;
292;@amc2412 @A3Noticias Una ratonera x peatonalizar una calle???;0;;;
293;La @guardiacivil se dedica a proteger a la gente en la calle. En la calle en la que han dejado a unas familias hoy mismo.;0;;;
294;Jamás entenderé a los que gritáis a las tías por la calle... Es muy irrespetuoso y os dejáis mal a vosotros mismos y al resto de tíos...;0;;;
295;En la Calle Gabriel Celaya, a la altura del portal 21 hay una baldosa peligrosa que se encuentra señalizada por al… https://t.co/yZQffEvGae;0;;;
296;El semáforo de la calle Olaguibel en su cruce con la calle Fueros lo encuentro absolutamente innecesario. Tras la … https://t.co/iwabayEIwf;0;;;
297;Escribo esto con respecto a los veladores del barrio salburua, concretamente el Café Viena situado en Calle Viena … https://t.co/kW7v8lE4Td;0;;;
298;La poesía sale a la calle en el mes de mayo https://t.co/u4WTG6mJeX;0;;;
299;Aseh , y fuera pa la calle https://t.co/IR23TG2KAh;0;;;
300;Basta ya de permitir que ramos haga esas entradas, que no es la primera es reincidente a la puta calle y 3 partidos de sanción por aplaudir.;0;;;
301;A la calle merecidamente;0;;;
302;Cuando te saludan por la calle y no te da tiempo a asimilar quien es por que vas más ciego que Palomo;0;;;
303;VERGÜENZA. Casemiro tiene que estar en la calle ya;0;;;
304;@Clauriolu JAJSJSJSJSJNSJSJSJSJSHSJSHHSHSHSHSHSBSHJSJSHSJJSJSHQUIERO UN HIJO PARA PONERLE ESE GORRO Y SALIR A LA CALLE ASÍ;0;;;
305;@cyralava control calle Florida.;0;;;
306;@cdlakua @VTVGasteiz @JDosSantosC @erizfonseca @CD_Altzarrate Que importante y sano es jugar en la calle! Deporte de verdad!;0;;;
307;https://t.co/aIqnZHku9f @SamartinmartinA se impone con total autoridad en la Vuelta Ciclista a Burgos;0;;;
308;El ciclista del @MuriasTeam @MikelBizkarra ha sido 4º en la última etapa de la @VueltaAsturias;;;;
;;;;;
"#WinnersWearKalas… https://t.co/dJQHNOYvOG""";0;;;;
309;Hoy no ha habido suerte con el tiempo.Lluvia, granizo,viento y frío nos han acompañado en esta mañana ciclista.Aun así, unos cuantos,a rodar;0;;;
310;HUYE EN COCHE tras embestir a un ciclista en Vitoria https://t.co/1RcmsSktcU #vitoriagasteiz https://t.co/trkpbpl3GH;0;;;
311;"""Implantación de la formación ciclista"" y #UnaBiciMas @biciclot @DGTes @LaCicleria @ConBici #LaCiudadDeLasBicis… https://t.co/EbAxwg2YUH";0;;;
312;HUYE EN COCHE tras embestir a un ciclista en Vitoria #vitoriagasteiz https://t.co/pDAuiHTbAs https://t.co/Ksm4zLOBO0;0;;;
313;Un poco tarde, pero a tiempo para felicitar por su 27 cumpleaños a @alberttorresb gran ciclista y una de nuestras debilidades ¡Felicidades!;0;;;
314;Ciclista profesional es atacado violentamente mientras entrenaba https://t.co/OrnSA7Hwv4 vía @noticiclismo1;0;;;
315;El ciclista Yohann Offredo, herido en una agresión mientras entrenaba https://t.co/PEYvApF8JR;0;;;
316;Esta sangría continua ;;;;
"https://t.co/cFMVtrJ4Eo""";0;;;;
317;No me jodas que no ves a un ciclista al hacer ese movimiento https://t.co/SKXi8SJNNe;0;;;
318;Fallece Scarponi mientras entrenaba https://t.co/RkOgXEwFfU via @elcorreo_com;0;;;
319;Nos han quitado a un grande del ciclismo. Enorme persona, ciclista y compañero. Descansa en paz Scarpa https://t.co/XdD4e3e5PS;0;;;
320;@juanrallo @montesfiesta @Equo Expoliar el ártico como una propiedad privada soluciona el problema de la contaminac… https://t.co/xJOpoLzbuc;0;;;
321;Quisiera saber si una olla a presión vieja se puede echar al contenedor gris o hay que pedir la retirada de ensere… https://t.co/9vxdrq5Jav;0;;;
322;El contenedor gris de basuras de la calle Florida 75 está estropeado . La palanca para abrir con el pie se ha roto… https://t.co/EJyatCLepm;0;;;
323;Hola,Quería informar de que en el contenedor gris de la esquina de la calle Hortaleza con Anglo-Vasco aparecen con… https://t.co/3tU0KfUVGT;0;;;
324;Pon más contenedores en tu vida :D;;;;
"https://t.co/085LV9kRAe""";0;;;;
325;Y porque no hay un precipicio que si no... https://t.co/SQ5KStnoZI vía @elcorreo_com;0;;;
326;Lanzan a un contenedor de Vitoria a un hombre que acosaba a una clienta de un bar  https://t.co/kLLOFl8dly;0;;;
327;El capitalismo viaja en contenedor https://t.co/BtYwAdMs1w vía @eldiarioes;0;;;
328;Hay más gente en la vía verde a estibaliz que en las manis del 1 mayo, es lo que tiene ser tan green,  que al final se nos olvida ser rojos;0;;;
329;@SekiamPKM Visita Vitoria Gasteiz es la Green Capital y tenemos muchas fiestas y muchas tortillas,...;;;;
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>""";0;;;;
330;Escrito por Rick Green Traducido por la Dra. Elena Díaz de Guereñu Texto original en inglés Cuando fui... https://t.co/cUPXWmUiFU;0;;;
331;GASTEIZ | Green Capitalaren iruzurretik, Okupazioaren Hiriburura. Aupa zuek! https://t.co/jS1c3pMIQf;0;;;
332;"""You've got the most unbelievable green eyes I've ever seen"". Como es mi tuit, adapto la letra como me da la gana. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/py09IS4U4r";0;;;
333;A éste, multa por haberla atado al lateral del banco, lo de ke le hayan robado 1 rueda no es nada green… https://t.co/WL6ovfxyT5;0;;;
334;Vaya cabezadita con Green Day;0;;;
335;“Lorelei Green” actúa este viernes en #VitoriaGasteiz.  https://t.co/sxycgk7EZk;0;;;
336;@Rachel_Green_ Ese tweet se me había quedado sin enviar... pero vamos, que se veía venir, jeje. Congrats.;0;;;
337;@Rachel_Green_ Hoy pilláis ya billete para la F4, me da a mí...;0;;;
338;@Iker3D @Rachel_Green_ Ah, no, claro. Los perretxikos son sagrados <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>;0;;;
339;@Rachel_Green_ @iruri Aunque me quedan perretxikos, pero esos sí son tooooodos míos <ed><U+00A0><U+00BD><ed><U+00B9><U+0089>;0;;;
340;@Rachel_Green_ @iruri Tarde... <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>;0;;;
341;@derrick_green Cool <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>;0;;;
342;@Iker3D @Rachel_Green_ Hoy son obligatorios! Y eso que a mí tampoco me hacen mucha gracia... #SanPrudencio;0;;;
343;@Rachel_Green_ Yo no soy especialmente fan, pero una vez al año me saben a gloria (más por todo el acompañamiento que por los <ed><U+00A0><U+00BD><ed><U+00B0><U+008C> en sí) <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>;0;;;
344;magical girl gurutze;;;;
theme: Insect ;;;;;
motif: ice;;;;;
weapon: poison;;;;;
Colours: neon green + navy blue;;;;;
https://t.co/iwiltOE9cU;;;;;
"Linda accurate""";0;;;;
345;#OnAir con Lorelei Green #losviciosdelcolectivo #soySiberiaFM 91.8 #VitoriaGasteiz https://t.co/I7gXofnd2y #app https://t.co/EuS35nfoqA;0;;;
346;#OnAir con Lorelei Green #losviciosdelcolectivo #soySiberiaFM 91.8 #VitoriaGasteiz https://t.co/pFLLUEvT5O #app @SiberiaFM;0;;;
347;Si seremos green en Vitoria que, con el campo de fútbol en el centro de la ciudad, vamos a los partidos en coche.;0;;;
348;¡Hoy es mi último día de la semana! Egun on!! #egunon #buenosdias #vitoriagasteiz #green… https://t.co/6YQeMCSdSH;0;;;
349;#Agenda #VitoriaGasteiz. “Lorelei Green” actúa este viernes en Vitoria.;;;;
"https://t.co/T2qbld0f9f""";0;;;;
350;Green capital @TurismoAlava @TurismoVitoria @VitoriaRecuerdo #vitoriagasteiz #greencapital https://t.co/0K2SAUNARi;0;;;
351;<ed><U+00A0><U+00BD><ed><U+00BA><U+0090> Queremos potenciar los recursos de #Turismo de Caravanas para captar<U+2795>turistas atraídos por #VitoriaGasteiz Green<ed><U+00A0><U+00BC><ed><U+00BC><U+00B3>… https://t.co/gj37iZruZb;0;;;
352;En el trazado del tranvía serán talados +de 150 árboles en todo su https://t.co/GPVZWQAbuL Capital ?… https://t.co/tMbDQxWRYQ;0;;;
353;Así luce el nuevo bus 'green' de Vitoria https://t.co/31BSGnBYyz;0;;;
354;Así luce el nuevo bus 'green' de Tuvisa https://t.co/31BSGnBYyz;0;;;
355;My new mates. #suculent #sucuplants #cactus #green #verde #planta… https://t.co/byoBDKK8fK;0;;;
356;Green capital???? Un zorro muere por un cepo ilegal instalado en una huerta de Vitoria-Gasteiz vía @gasteizhoy https://t.co/DcavJOlehu;0;;;
357;@Rachel_Green_ Si la pregunta es: ¿Que os parece la expulsión de Sergio Ramos? (por ejemplo) no tendría nada que objetar.;0;;;
358;@Rachel_Green_ Yo no digo eso. Lo que quiero decir es que no me parece correcta la pregunta.;0;;;
359;@Rachel_Green_ @iruri @ncbi_pubmed Perdon. @NCBI;0;;;
360;@Rachel_Green_ @iruri Y pongo un periodico porque parece que si no sale en  la TV o en algún medio popular no vale… https://t.co/kiouYRU9Ag;0;;;
361;@Asierurbina @Rachel_Green_ @iruri Pues buena visibilidad que le has dado! Que es el equivalente a que yo saque uno… https://t.co/DyNLioVqpK;0;;;
362;@Rachel_Green_ @iruri https://t.co/v26nZY1srE;0;;;
363;@pixelillo @Rachel_Green_ @iruri Jajaja. Nunca he dicho que un ironman o maratón sea saludable. Saludable es darse… https://t.co/AL8hXrbslI;0;;;
364;@Asierurbina @Rachel_Green_ @iruri pues aplícate el cuento, guapo, y haz campaña por un hábito saludable pero no excesivo del deporte :P;0;;;
365;@pixelillo @Rachel_Green_ @iruri Por supuesto.;0;;;
366;@Asierurbina @Rachel_Green_ @iruri Hacer deporte de alto rendimiento también mata :);0;;;
367;@Rachel_Green_ @iruri Azúcar mata. No es un eslogan ni es exagerado. Ese es el problema. La tolerancia que tenemos de el.;0;;;
